user_name,text,link
70c8768113184af,문재인 대통령님 감사합니다. 앞으로도 맹활약 부탁드립니다.(feat.부정선거)https://youtu.be/8FHnlUZovbk #조작선거 #부정선거 #중국간첩 #짱개 #중국시진핑 #시진핑 #중국 #북한 #북한간첩 #간첩 #김정은,https://twitter.com/70c8768113184af/status/1255647993073553409
jinse31,전체주의 즉 일당독재체제로 가려는 문재인 패거리들. 코로나바이러스 덕분에 국민감시 편하게 하게 되었다.,https://twitter.com/jinse31/status/1255647753369260038
parantica2,대통령님 때문이 아니니 부디 너무 상심마세요 나무관세음보살,https://twitter.com/parantica2/status/1255647745991311360
Wx4YlLN8r1mpLmF, 문재인 당선되고 적화통일 예상을하고서.수십가지 품목으로 엄청방대하게 준비해놨고(고무보트.모터보트엔진.구명조끼.기타등등)무인도섬도(해외에있는것까지해서)몇군대 확보해놨고 빨갱이세끼들 과 전쟁하기위해서 해외 무기거래상들과 SNS상에서 합의해놨읍니다 https://www.youtube.com/channel/UCWk0eSkJEXKlz4-S7VE52wg,https://twitter.com/Wx4YlLN8r1mpLmF/status/1255647560003289091
Wx4YlLN8r1mpLmF, 문재인 당선되고 적화통일 예상을하고서.수십가지 품목으로 엄청방대하게 준비해놨고(고무보트.모터보트엔진.구명조끼.기타등등)그리고 모든 특수전술 작전전략계획 다 짜놓았읍니다 미래통합당 미래한국당 뽑은분들만 탈출시켜드리겠읍니다 https://www.youtube.com/channel/UCWk0eSkJEXKlz4-S7VE52wg,https://twitter.com/Wx4YlLN8r1mpLmF/status/1255647478113636352
Wx4YlLN8r1mpLmF, 문재인 당선되고 적화통일 예상을하고서.수십가지 품목으로 엄청방대하게 준비해놨고(고무보트.모터보트엔진.구명조끼.기타등등)무인도섬도(해외에있는것까지해서)몇군대 확보해놨고 빨갱이세끼들 과 전쟁하기위해서 해외 무기거래상들과 SNS상에서 합의해놨읍니다 https://www.youtube.com/channel/UCWk0eSkJEXKlz4-S7VE52wg,https://twitter.com/Wx4YlLN8r1mpLmF/status/1255647448401244160
gaeul920,고맙습니다. 대통령님이 우리의 대통령님임이 자랑스럽습니다.,https://twitter.com/gaeul920/status/1255647425542254593
Wx4YlLN8r1mpLmF, 문재인 당선되고 적화통일 예상을하고서.수십가지 품목으로 엄청방대하게 준비해놨고(고무보트.모터보트엔진.구명조끼.기타등등)그리고 모든 특수전술 작전전략계획 다 짜놓았읍니다 미래통합당 미래한국당 뽑은분들만 탈출시켜드리겠읍니다 https://www.youtube.com/channel/UCWk0eSkJEXKlz4-S7VE52wg,https://twitter.com/Wx4YlLN8r1mpLmF/status/1255647335079481344
regolith_ideee,"김정은이 만약 죽었다면, 문재인이 공산주의 국가의 통일 조선 인민 공화국의 국가 주석이 될지 아니면 위원장 일까 #김정은 #문재인 #공산주의 #국가주석 #위원장 #북한 #한국",https://twitter.com/regolith_ideee/status/1255647171317084160
jinse31,30년에도 있었던 돈봉투선거. 지금은 국민들이 좋아하는 복지라는 명목으로 돈봉투선거를 하는 문재인.,https://twitter.com/jinse31/status/1255647062399447041
jinse31,코로나바이러스로 국민을 감시할 수 있는 권력가진 문재인.,https://twitter.com/jinse31/status/1255646682445840385
Wx4YlLN8r1mpLmF, 문재인 당선되고 적화통일 예상을하고서.수십가지 품목으로 엄청방대하게 준비해놨고(고무보트.모터보트엔진.구명조끼.기타등등)무인도섬도(해외에있는것까지해서)몇군대 확보해놨고 빨갱이세끼들 과 전쟁하기위해서 해외 무기거래상들과 SNS상에서 합의해놨읍니다 https://www.youtube.com/channel/UCWk0eSkJEXKlz4-S7VE52wg,https://twitter.com/Wx4YlLN8r1mpLmF/status/1255646577944752129
ildully,부처님의 가피가 대한민국에 국민 모두에게 #문재인대통령님 문재인정부에 가득하기를 기원합니다 ‘나무관세음보살’ ,https://twitter.com/ildully/status/1255646570965536768
Wx4YlLN8r1mpLmF, 문재인 당선되고 적화통일 예상을하고서.수십가지 품목으로 엄청방대하게 준비해놨고(고무보트.모터보트엔진.구명조끼.기타등등)그리고 모든 특수전술 작전전략계획 다 짜놓았읍니다 미래통합당 미래한국당 뽑은분들만 탈출시켜드리겠읍니다 https://www.youtube.com/channel/UCWk0eSkJEXKlz4-S7VE52wg,https://twitter.com/Wx4YlLN8r1mpLmF/status/1255646470474063872
Telebrain_Choi,"문재인 대통령님의 치밀함은 아마바둑 4단이시라는 걸로 설명이 됩니다. 기사들과는 달리, 일상생활도 바둑두듯 치밀하게 하시는것, 국회의원중엔 이런분 없는 이유가 열정이 없기때문입니다. 다들 남의 나라 국회의원인겁니다. 당선자 여러분, 한국 국회의원직에 열정을 기지시길바랍니다",https://twitter.com/Telebrain_Choi/status/1255646420154998784
Wx4YlLN8r1mpLmF, 문재인 당선되고 적화통일 예상을하고서.수십가지 품목으로 엄청방대하게 준비해놨고(고무보트.모터보트엔진.구명조끼.기타등등)무인도섬도(해외에있는것까지해서)몇군대 확보해놨고 빨갱이세끼들 과 전쟁하기위해서 해외 무기거래상들과 SNS상에서 합의해놨읍니다 https://www.youtube.com/channel/UCWk0eSkJEXKlz4-S7VE52wg,https://twitter.com/Wx4YlLN8r1mpLmF/status/1255646387812708353
sssw36621,"대통령님, 당신께서 대한민국 올바른 키잡이 선장님이 되시면 우리 국민들은 당신을 지지하고 당신을, 믿고 따릅니다. 당신 뜻대로 하십시요. 존경합니다. 사랑합니다, 나의 대통령 국민의 대통령 문 재인, 우리 이니 사랑합니다.",https://twitter.com/sssw36621/status/1255646313527406592
yoonkyomin,세계의 문은 이제 대한민국 문재인정부로 통한다~~~~~ 문재인정부를 반대하는 자들은 다 스파이들이다~~~~ ,https://twitter.com/yoonkyomin/status/1255646257323708418
CezXa3sTY3aTcf6,인이 아침부터 선전선동 했네,https://twitter.com/CezXa3sTY3aTcf6/status/1255645038677090318
gingerlily2017,#이문덕 #총·균·쇠의 역사를 바꾼 문재인 정부 ,https://twitter.com/gingerlily2017/status/1255645037603381248
HebWEBxR4sOF1UR,국민을 먼저 생각 하시는 우리 대통령님 감사 합니다~~,https://twitter.com/HebWEBxR4sOF1UR/status/1255645007672823808
yoonkyomin,"지구상의 최고의 국가이다,아니 최고의 문재인정부이다~~ 조중동문,검찰,일베,미통당같은 친일파매국노세력들은 죽었다가 깨어나도 이런 발상과 이런 애국,애민정신이 없으니까~~~~ ",https://twitter.com/yoonkyomin/status/1255645003134582784
tonedo3305,총·균·쇠의 역사를 바꾼 문재인 정부 | 다음 뉴스 ,https://twitter.com/tonedo3305/status/1255644779485949954
shishnfips,When When When are you going to overcome the abhorrent #DogMeatTrade in your country #SouthKorea ???,https://twitter.com/shishnfips/status/1255644737379368961
jinse31,큰 사고나면 문재인은 또 똑같은 말을 한다. 가용자원 총동원해서 구조해라.,https://twitter.com/jinse31/status/1255644371405254656
cforsj,"@moonriver365 @minjung_dal @TheMinjoo_Kr @ChooMiAe 경축 !!! 대법은 3심 판결 전에 이명박 보석 취소하고 다시 구속하라 !!! 이명박 ""영포빌딩 靑문건 기록원에 반환하라"" 소송 최종 패소",https://twitter.com/cforsj/status/1255644355689209857
kndove73,검찰의 저런 행태가 민심 그리고 법에대해 불신 여당의 발목 그리고 민주주의의 역행과 조롱의 불씨이고 또한 커지는 각개 부처에 힘들게 모셔진 인재 배정의 의문을 대통령께 책임을 돌리려 할터인데 이는 잘못된 인사에대한 재정비는 당연한 국가 수장의 책임과 권한인것입니다. 결단은 민의입니다,https://twitter.com/kndove73/status/1255644306578251777
Letitbe3526,모든 사람들이 자비롭고 평화로운 하루가 되길 바래봅니다.,https://twitter.com/Letitbe3526/status/1255644200567095297
xpnika,역쉬 갓부처님 부처핸접! ,https://twitter.com/xpnika/status/1255644025396195328
varicose1981,"서민이, 월급쟁이들이 우파 지지하게 만드는게 문재인이랑 민주당이구만 ㅋㅋㅋㅋ",https://twitter.com/varicose1981/status/1255643621346295808
xB2zoJeMAXRXhyV,대통령님 건강도 최우선입니다. 나무 관세음보살,https://twitter.com/xB2zoJeMAXRXhyV/status/1255643612714393600
hopepeace80,대통령님 덕분에 이 상황들이 극복이 되고 있습니다 대통령님을 믿습니다!힘내시고 건강 챙기십시오 항상 지지하고 응원하겠습니다 사랑하고 존경합니다 ♡♡♡♡♡♡,https://twitter.com/hopepeace80/status/1255643210728108032
ChanbiRm, ,https://twitter.com/ChanbiRm/status/1255643138237988864
Telebrain_Choi,"국회의원: 슬렁슬렁 대충 시간 떼웁니다 이점이 문재인 대통령님과 다른점이죠 그 누구라도 대충 얼렁뚱땅하면 이재명이 되는겁니다홍준표도 되고 잠안자고 국민을 보살펴야 코로나19 잡히는겁니다 정은경본부장은 잠을 못자는 겁니다 아니, 잠이 안오죠 이재명 같은 애들은 불나도 여자끼고 자죠",https://twitter.com/Telebrain_Choi/status/1255643048756654082
o8u9zj69NvAC66Z,베를릴 장벽이 무너지듯 삼팔선이 무너저 남과북이 교류를 한다면 경제에 시너지 효과를 맞이할 거라봅니다 남북통일을 앞당겨야 합니다,https://twitter.com/o8u9zj69NvAC66Z/status/1255643041471148032
kim206606,삼가 고인의 명복을 빕니다 대통령님 고맙습니다 건강하시고 힘내세요 응원합니다!,https://twitter.com/kim206606/status/1255642987670851584
infinite9784,늘 감사드립니다 건강 잘 챙겨주세요 존경합니다 사랑힙니다 ,https://twitter.com/infinite9784/status/1255642798394503168
musim2017,멋진 대통령님 든든합니다.,https://twitter.com/musim2017/status/1255641204403785728
needleman90,그동안 많은 일을 해내느라 애쓰신 대통령님의 아픔도 치유되시길요 국민 모두가 편안하고 안전한 나라에서 살게 되길 바랍니다,https://twitter.com/needleman90/status/1255641119951486977
no71631000503,@moefkorea @maekyungsns @HaeC_J @kimtaenyeon @seongnam_hulee @peacegg2020 @ky5005 @Realmeter @opensky86 @minjung_dal @Jaemyung_Lee 이상이 / 재난기본소득은 잘못된 명칭 재난기본소득 ㅊ 떠들어대는 자들 찢어지게 ㅊ 읽어보세엿 https://twitter.com/no71631000503/status/1255640631017271299/photo/1,https://twitter.com/no71631000503/status/1255641096756924416
SCKlCYwdJMwseHM,항상 나라와 국민들 걱정에 편할 겨를 없으신 우리 대통령님의 건강과 안녕을 위해 기도합니다!,https://twitter.com/SCKlCYwdJMwseHM/status/1255641083284881409
