user_name,text,link
lyh706,권력을 국민들이 쥐어줄때 제대로 사용해야 합니다 문재인 대통령이 적페를 뿌리뽑지 못한다 만일 정권이 국회의원선거에서 진다? 바로 탄핵부터 계산하고 정권교체하면 이명박 박근혜 사면하고 문재인 구속할려고 작정한 친일 왜구 세력이 바로 저놈들입니다 검찰 개혁 말은 많이했지만 정작 정무수석,https://twitter.com/lyh706/status/1222667997313060864
in_rang,"문재인 정권에서 사면한 용산참사 시위대를 윤석열 개놈이 이지랄 하고 있음, 이새끼 완전 미친새끼임 ",https://twitter.com/in_rang/status/1222667988978917376
pinesol14,"안철수가 바른당 탈당한 걸 밤 8시 넘어서 알았다. 코로나바이러스가 안철수에게 영감을 준 것이 아닐까. 궁합 절대 안맞을 황교안, 유승민하고도 함께 할 생각을 하다니! 이 질병이 잘하면 문재인 정부에게 재앙이 될 것이고 지들이 뭉치면 곧 넘어뜨릴 수 있다는 희망! 이라는 망상! 흥미롭군.",https://twitter.com/pinesol14/status/1222667901347303424
gracehwang1970,진단킷마져도 정확하지않다는 #우한폐렴 의 중국내 사망자가 170명이 넘었다. 유럽 핀란드까지 중국에서온 여행객으로 감염사례가 생겼다. 대한민국의 국경을 중국으로 활짤 열어놓는 것은 한국 국민들에게 알아서 살아남고 재수없으면 죽으라는 #문재인 정부의 방조이다. ,https://twitter.com/gracehwang1970/status/1222667719121616896
leechongu,"이인영, 이 놈은 대한민국에서 오늘 추방하여, 그곳 우한에서 중국의 소중한 친구들과 함께 거주해야 한다. 다른 곳엔 못 간다. 다만 우한에서 폐렴이 다 물러가도록 중국을 높이며 살아야 한다. 이런 놈이 대한민국에서 문재인 미친 놈과 그 졸개 양아치들과 정치를 하니 나라가 이 모양 망해버렸다. ",https://twitter.com/leechongu/status/1222667327478497280
dareto_tell,"문재인 정부 초기 부터 우리 대통령님의 다자외교를 방해해온 세력들이 있어. 대통령 공식 행사 생중계는 커녕 보도도 안해. 미국, 일본을 제외한 해외 지도자들이 공식,국빈 방문을 해도 보도를 안해. 양아치도 이런 양아치들이 없어요. 국가적 망신.",https://twitter.com/dareto_tell/status/1222665719059369984
heymijungc,"그래서 난 김어준의 욕에서 대리 만족을 느껴. 시원하게 갈겨 주고 싶은 것들이 많은데 난 못하니까. 유시민의 천재성과 고품격, 문재인 대통령의 현명과 어짊도 좋지만 김어준의 빛나는 총기와 패기도 좋다구. 그래서 이들을 까는 글을 쓰는 이가 보이면 바로 실망해서 차단하게 돼. 노는 물이 달라요",https://twitter.com/heymijungc/status/1222665606652030977
jbstoday,"문재인 청와대는 범죄자 소굴 이제 남은 것은 문재인과 추미애다 검찰, ‘靑 울산선거 개입’ 사건은 위법으로 결론...송철호-황운하-백원우-박형철 등 13명 전격 기소 ",https://twitter.com/jbstoday/status/1222665372144242689
bulkoturi,"사라지는 '여의도 저승사자'..""금융-증권범죄 누가 잡나""..서울남부지검 합수단 폐지 파장 - 신라젠이 무엇이기에 문재인 정권이 수단방법 가리지 않고 감추려 드는가 #정중규",https://twitter.com/bulkoturi/status/1222664651990716416
wildstein99,노빠나 문베충을 노무현이나 문재인과 동일시 하시나?,https://twitter.com/wildstein99/status/1222664414228123649
EJof4AdVHa68mf6,문재인추순실탄핵해야마땅하다.,https://twitter.com/EJof4AdVHa68mf6/status/1222664100674596865
ilove7wol,"문재인 대통령이 준장 진급자들에게 '삼정검'을 수여한 뒤 당부한 말 ""언젠가는 우리 힘으로 국방을 책임져야 한다. 언젠가는 전시작전권을 우리가 환수해야 한다. 여러분이 자주국방과 전작권을 실현할 주역이라 믿고 기대한다"" 얼마만에 보는 진짜 대통령다운 대통령인가. ",https://twitter.com/ilove7wol/status/1222663839990407168
MP0HBMTqtfCg7l1,"조국으로 시작해서 가족은물론 주변인까지모두 죄인을 만들어가는 윤떡을 초고속승진지키고 계속 신임한다는 문재인은 잭임지고 물러나라 윤떡이이겼다, 씨발 이런걸믿고 사는국민 홧병나서 죽을지경이다, ",https://twitter.com/MP0HBMTqtfCg7l1/status/1222663783308390400
tongyeongmelchi,'우한교민 반대' 진천 갔다 물병 맞고 머리채 잡힌 복지차관 https://news.joins.com/article/23692957 양산 문재인 집에 가둬 놓고 경계하라! 문재인의 넓은 주택과 주위 부지를 이용하면 닦이다. 또한 노무현의 봉화마을 앞 들판에도 수용소 짖기 닦이다.,https://twitter.com/tongyeongmelchi/status/1222663055533723649
woodstock1000,"임종석, 자중하라. 문재인의 친구 송철호 울산시장 만들기 위해 청와대와 경찰이 무슨 짓을 했을지 뻔하다.윤석열 총장이 근거도 없이 네놈들을 일괄 기소했겠냐. 정권이 바뀌면 특검을 받아야 할것이다.진실을 밝혀 친노문조폐족들 촛불혁명 배신한 대가를 치루게해야한다 ",https://twitter.com/woodstock1000/status/1222662900956819456
ibigfish,문재인 대통령을 지지했던 사람이지만 이번 부동산 정책은 완전 실패라고 생각한다. 시장에 맡기고 투기하는 세력을 잡아야하는것을 엉뚱하게도 실거주 원주민들이 피해를 보고 있다. 고향이 서울이었던 사람들은 오히려 쫒겨나야할판이다. 오히려 현금보유한 부자들만 좋은 세상이 되었다.,https://twitter.com/ibigfish/status/1222662804114534400
chadoolj,"노짱님이 전시작전권을 가져올라고 그렇게 애써는데..이명박근혜 정권이 파토놨죠^^ 문재인 대통령, “언젠가는 우리 힘으로 국방을 책임지고, 전시작전권을 우리가 환수해야 합니다” “누구도 도발할 수 없도록 강력한 국방력을 가질 때 평화가 만들어지고 지켜집니다” http://v.daum.net/v/20200130054507911",https://twitter.com/chadoolj/status/1222662632332652544
iskr12,[논평] 자유한국당 등 야당은 국민적 위기 앞에 오로지 국민의 안전을 위한 일에 모두 협력하길 바랍니다 문재인정부는 방역대책에 전념하고 있습니다 이제 국회가 일할 때입니다 #포항 #문재인 #오중기 #이겨낸다_코로나바이러스,https://twitter.com/iskr12/status/1222662448961880064
MP0HBMTqtfCg7l1,"윤석렬의 목적이 하나씩 이루어지는구나 ,이런떡검놈을 초고속승진 시키고 방관하는 문재인이문제다 이놈을 책임못지려면 이놈한테 항복하고 내려와라 ",https://twitter.com/MP0HBMTqtfCg7l1/status/1222662354673913856
sidagaso,문병호... 새누리당 겨 들어가면서 참 잡소리 많구나. 뭐? 문재인정권 심판?,https://twitter.com/sidagaso/status/1222662354229329920
yangsanbak,안철수 신당으로 호남 민중이 만들어준 국민의당은 4개의 미니정당으로 쪼개놓고 당사자들은 호남민중이 지지 않는다고 원망. 너네들 지지하면 뭐하냐? 그렇다고 자한당 지지하랴? 자한당인 살아나서 문재인과 전라도를 같은 빨갱이에 현정권은 전라도정권!,https://twitter.com/yangsanbak/status/1222662205251837952
tongyeongmelchi,양산 문재인 집에 가둬 놓고 경계하라! 문재인의 넓은 주택과 주위 부지를 이용하면 닦이다. 또한 노무현의 봉화마을 앞 들판에도 수용소 짖기 닦이다. ,https://twitter.com/tongyeongmelchi/status/1222662161941446656
tongyeongmelchi,양산 문재인 집에 가둬 놓고 경계하라! 문재인의 넓은 주택과 주위 부지를 이용하면 닦이다. 또한 노무현의 봉화마을 앞 들판에도 수용소 짖기 닦이다. ,https://twitter.com/tongyeongmelchi/status/1222661941589463040
nojamhater1,문재인이 축구 보기 전에 정부를 믿고 불필요한 불안 자제 말했을때 일단 미국처럼 외교관 비롯 전세기로 데려오겠다 말부터 했어야지 어차피 다 자국으로 데려올 사람들인데 초동대응 빨리해서 200명부터 빨리 옮기는게 낫나 뒤늦게 전체 다 한꺼번에 데려오겠다고 하다가 감염자 늘리는게 낫나,https://twitter.com/nojamhater1/status/1222661714560221184
pbjs9876,문재인대통령 언젠가 전시작전권을 우리가 환수해야 한다 적극 응원합니다 https://news.v.daum.net/v/20200130054507911?f=m,https://twitter.com/pbjs9876/status/1222661711859081216
NamJames,"허허, 추미애가 원했던 데로 합의체에서 결정했는데 13명을 기소했다 딱 한놈만 반대, 누구? 문재인의 개, 이성윤만 기소반대 추미애가 꼿아 넣은 검사도 기소찬성이다. 추미애가 힘이 빠졌다 검찰 ‘청와대 선거개입’ 13명 기소 결정···백원우·송철호·황운하·박형철 포함 ",https://twitter.com/NamJames/status/1222661705609576448
woodstock1000,"“예루살렘은 흥정 대상이 아니다팔레스타인 민족은 미국의 구상을 역사의 쓰레기통으로 보낼 것이고,천번이라도 ‘노’라고 할 것이다. 트럼프와 미국과 이스라엘의 음모로 분쇄되어야한다” 트럼프는 미친놈이다.미친놈의 비핵화를 믿으라는 문재인은 반동으로 처단해야한다 ",https://twitter.com/woodstock1000/status/1222661649632358401
MP0HBMTqtfCg7l1,"윤석렬의만행을 6개월째 구경만하는 문재인은 윤떡을 책임지고 물러나라 더이상 더러운꼴보기싫다, 서초동집회, 국민청원 무시하다가 결국이지경까지왔고, 남은건 문재인 끌어내려고 지랄하는데도 계속신임하다 모두죽이관다 윤석렬에게 항복하고 차라리물러나던가, ",https://twitter.com/MP0HBMTqtfCg7l1/status/1222661648659255299
QVh027,"문재인이가 그렇게 하라고 시키디야? 미국 독감 8만명, 우한 폐렴 130명은 비교가 안 되는 위험이니까 괜찮다고 SNS에 알려라고 하더나?",https://twitter.com/QVh027/status/1222661419834822656
QVyellow027,"문재인이가 그렇게 하라고 시키디야? 미국 독감 8만명, 우한 폐렴 130명은 비교가 안 되는 위험이니까 괜찮다고 SNS에 알려라고 하더나?",https://twitter.com/QVyellow027/status/1222661373034819584
rockntrot,"문재인, 박원순, 이재명, 윤석열, 황교안, 추미애, 나경원... 이들이 한국을 지배하고 있다. 공통점은 법조인이라는 것이다. 좌파의 우두머리도 우파의 우두머리도 법조인이다. 국민세금으로 운영될 알짜배기 직장인 법조인이 차지할 것이다. 한국인들은 법조인들을 숭상하나 보다.",https://twitter.com/rockntrot/status/1222661359462076416
realking0518,팩트체크는 문재인이랑 더불어미투당도 같이하세요 ,https://twitter.com/realking0518/status/1222661024060338176
thomas_doodle,문재인과 조국놈 등 좌파를 본 받아라. 자당의 대통령 탄핵에 찬성표를 던진 놈들은 단 1놈도 이번 총선에 나서지 마라.,https://twitter.com/thomas_doodle/status/1222660952505507840
khanism7,이따위 인거지. 실업률 낮춘다며 비정규직을 왕창 늘린 문재인 정부. 그리고 거짓 통계로 국민들 눈 가리기. 이게 뭐냐고... ,https://twitter.com/khanism7/status/1222660681700261889
NamJames,"님비( Not In My Back Yard)는 민주주의에 나쁜 형태이나 문재인정부가 오죽 욕 처먹고 신뢰를 못받으니 하려는 정책 모두가 반대 당하는 것 즉 이미 레임덕 상태, 이 정부를 빨리 죽여야 나라가 산다! ""우한 교민 결사 반대""..진천 주민, 복지부 차관에 물병 세례(종합) ",https://twitter.com/NamJames/status/1222660575295000576
samsik_c,"""이름을 적시하지 않았을 뿐 사실상 문재인 대통령이 주도 혐의를 받는다는 의미다."" http://me2.do/Fq9CBx07 ""문 대통령은 30년 친구인 송 시장의 당선을 ""소원""이라고 했다. 송 시장에게 출마를 권유한 것도 문 이다. 이 사건은 문의 소원을 풀어주기 위해 청와대가 전면 공작에 나선 것이다.""",https://twitter.com/samsik_c/status/1222660257048080385
MP0HBMTqtfCg7l1,"이런 막가된놈을 초고속승진시킨 문재인이문제다 이놈의 불법비리와 장모마누라사기사건만으로도 파면구속감이다, 윤떡검만행을 책임지고 문재인은 물러나라 ",https://twitter.com/MP0HBMTqtfCg7l1/status/1222659975266226177
snkmh,@ChooMiAe @TheBlueHouseKR 문재인 대통령님! 건강하시기를 기원합니다. 이석기 전 국회의원이 죄 없이 7년째 감옥에 갇혀 있습니다. 올해 3.1절에는 꼭 사면 복권 해주시기 바랍니다. 19대 국회의원 김미희 드림,https://twitter.com/snkmh/status/1222659719174619136
koooljo,진짜 우리 문프... 대통령 한번 더하시면... 나라가 안정적으로 개혁되고 발전하겠구만... 민즈당늠들 지랄발광도 막고...ㅠ.ㅠ 총선 공천과정을 보니... 문재인 대통령 중임 청원이라도 하고 싶은 심정임... 아니 당대표라도 다시 맡아주길 바라는 심정임... 그만큼 민즈당이 개판이야!,https://twitter.com/koooljo/status/1222659660194308096
hgs520,민주당 이재정 니말대로 한국당이 검찰 대행정당이라고 하는데 그러면 문재인은 범죄자 대행 정권이고 민주당은 범죄자 대변 정당이네,https://twitter.com/hgs520/status/1222659583870504961
gopojm,"진중권 ＂문재인 정권 사람들, 잘못하고도 적반하장으로 대드는 게 공통점＂ (출처 : 아시아경제 | 네이버 뉴스) http://naver.me/xgUyBxnd",https://twitter.com/gopojm/status/1222659543198392326
caroffice,문재인대통령님의 고민이 깊어지겠습니다. 대통령님께서 걸어오신 길 처럼 소신을 지키면서도 검찰의 정치공세에 타협하지 않는 묘수가 없을까요?,https://twitter.com/caroffice/status/1222659444028239873
skanskdl01,"김재원 ""검찰 임기 6년 추진하려는 이유? 자세히 설명해주마!"" https://youtu.be/tcOIXAnzECs 검찰에게 그토록 호의적인 공약을 내놓은 이유가 문재인 대통령 공격하겠다는 거구만.. 에휴.. 이런 것들이 무슨 놈의 민생을 운운하고... 카악~~ 퉷!!!",https://twitter.com/skanskdl01/status/1222659237580431360
MP0HBMTqtfCg7l1,"윤떡검의 만행을 책임지고 문재인은 윤떡과함께 물러나라 더이상 홧병나서 못참겠다 조국은물론 주변사람모두 죄인이되고 결국은 문재인을 죽이는일만남았다, 그런데도 윤떡을 신임한다는 개소리나하고 있는 문재인은 물러나라 ",https://twitter.com/MP0HBMTqtfCg7l1/status/1222658917982855168
nojamhater1,좌: 26일 오전 6시 미국 전세기로 외교관 등 자국민 철수시킨다 발표 중:26일 오후 1시 문재인 과도한 불안 가지지 마라 우: 26일 밤새 축구 보고 새벽 12:25분에 문재인 축구 트윗 ,https://twitter.com/nojamhater1/status/1222658878413737985
yookh,"너 같은 놈 없어도 된다. 출마하지마라, 새꺄! 민주 김성곤 전 의원, 강남갑 출마..""문재인정부 부족함 개선"" | 다음뉴스 ",https://twitter.com/yookh/status/1222658449261191170
bdecem52,"여기 사진을 봐라 아주 윤석렬에게 오만방자, 후안무치 하게 선전포고를 했다 문재인 시다바리들은 죄를짓고 오히려 검찰에게 겁박을 한다 이넘들이 공수처 만들려는 목적이 여기에 있다 총선에서 승리하여 모두 주리를 틀어야 한다 ",https://twitter.com/bdecem52/status/1222658230347685893
0011_9561,"불과 얼마전까지 노짱 탄핵의 주범이라며 추미애를 적폐와 동급으로 취급하고 까던 것들이 지금은 문재인 대통령과 정부를 지키는 수호신처럼 영웅시한다. 심지어 경북여고 동창회에서 추 장관을 파문하자 얼씨구나 지역감정까지 들먹이는 치들도 있다. 야들아, 추미애가 바로 경북여고 출신이라고.",https://twitter.com/0011_9561/status/1222657766218616833
movemountain18,"청와대 출신이라고, 문재인의 사람이라고 나대는 사쿠라 말고 진퉁 문통의 사람 맞네요. https://twitter.com/Bulloger/status/859979614210236416",https://twitter.com/movemountain18/status/1222657495610511360
sbriches,일하는정부. 문재인정부 정말 국민들을 위해서 여러모로 애쓰고 그 효과가 나타나고 있다. 범접할 수 없는 자유당과 정치검찰과 정치언론. ,https://twitter.com/sbriches/status/1222657263208255489
bdecem52,"천안 반발에 결정 바꾼 정부… 아산·진천 ""우릴 우롱하나"" http://news.chosun.com/site/data/html_dir/2020/01/30/2020013000240.html 문재인이 갔어야 한다 청와대에서 BTS나 운동선수, 연예인만 만날것이 아니라 진천,아산에 문재인이 가서 물벼락을 맞아야 한다 제천 장례식때 음악회 가는 인간이 왜 험지에는 못가냐 청와대를 수용소 해라",https://twitter.com/bdecem52/status/1222657040016797696
nojamhater1,다시 말하지만 미국이 전세기로 자국민 철수 시키겠다고 발표한건 문재인이 축구 트윗 올릴때쯤 본거 같음. 존나 늦게 대기표 뽑았는데 이 상황에서 잘도 되겠다 평소에 그렇게 굴욕적으로 기어봤자 뭐하니 ,https://twitter.com/nojamhater1/status/1222656806398259200
hgs520,"우한 전세기 탑승 집결 돌연 취소…""중국 측 허가 변경"" 제2중대 공산국가 아니랄까봐..중국.북괴한테 아무말도 못 하고 조공을 받들어도 팽 당하는 우리 문재인정부...대단해요..우한 공항에 있는 우리 국민들은 얼마나 허무 할까...ㅠㅠ",https://twitter.com/hgs520/status/1222656294881939456
thomas_doodle,문재인을 기소해야 한다. 반문으로 뭉쳐라. 자유민주주의의 근간인 선거를 권력을 이용하여 대통령이란자의 진두지휘하에 부정하게 치르도록 했다면 이는 내란에 준하는 중범죄다. 윤석열이가 밑밥을 까아 놓았으니 총선을 승리로 이끌어 문재인을 단죄해야 한다.,https://twitter.com/thomas_doodle/status/1222655507699126273
1know_yourself,"믿을 수 없는 문재인 정부 남탓, 핑계 대는 것은 아닌가? 진천,아산 주민들의 수용 반대가 심해지자 입국해 문제가 커질 을 우려 중국측 핑계 대며 지연하고 있는 것은 아닌가 싶다. 우한 총영상관 ""집결 계획 취소, 일정 재공지"" ",https://twitter.com/1know_yourself/status/1222655289423319040
tay_erini,"與, 총선 후보 9일부터 면접..'문재인 청와대' 명기 불허키로(종합) https://news.v.daum.net/v/20200129213848688 엄밀히 따지면 심사받을 때 조사에서 대통령님 성함을 못쓰는 거지만, 핵심 관계자(윤호중으로 추정)랑 이근형 말을 보면 경선할 때도 똑같이 못쓸 가능성이 높습니다, 성함 빼야할 분은 100+명으로 추정",https://twitter.com/tay_erini/status/1222655009390641152
bdecem52,"'우한교민 반대' 진천 갔다 물병 맞고 머리채 잡힌 복지차관 https://news.joins.com/article/23692957?cloc=joongang-home-newslistleft 아산,진천의 국회의원은 한국당이고 천안의 3개구는 문재인당이다 그러니 천안에서 진천,아산으로 옮겼다 총선이 코 앞이니 내편 국회의원은 안되고 한국당 국회의원은 된다는 문재인의 문로남불의 현주소다",https://twitter.com/bdecem52/status/1222654771850399744
bongpallii,"진중권 ""문재인 정권 사람들의 공통성은 잘못을 하고도 '적반하장'으로 대든다는 데에 있다"" ""이 나라가 언제부터 도둑이 포졸한테 윽박지르는 나라가 됐나?"" ""이미 오래 전에 기득권층 돼..."" ""범죄를 운동이라 생각하니 죄를 짓고도 저렇게 떳떳할 수 있는 것"" ",https://twitter.com/bongpallii/status/1222653493204246531
ssenffl,핵공감 문재인 민주당 6.25전쟁 북침이지 ㅋㅋㅋ ,https://twitter.com/ssenffl/status/1222653249720700928
bongpallii,"진중권 ""문재인 정권 사람들의 공통성은 잘못을 하고도 '적반하장'으로 대든다는 데에 있다"" - 펜앤드마이크 - http://www.pennmike.com/news/articleView.html?idxno=27745",https://twitter.com/bongpallii/status/1222653013128466432
EJof4AdVHa68mf6,국졸문재인 부산에서국민학교졸업,https://twitter.com/EJof4AdVHa68mf6/status/1222652778943639557
lgk9999,"더불어민주당 인재영입 도미노처럼 우르르르 / 이성윤 중앙지검장 왕따 등극 / 황교안, 문재인에 ""박근혜 대통령 선처"" / https://youtu.be/IOgnEqTCflg @YouTube 님이 공유",https://twitter.com/lgk9999/status/1222652759813451777
bongpallii,@Lee_InYoung @moonriver365 @minjung_dal 이인영 을 우한에 파견해 봉사활동 하도록 해주세요.,https://twitter.com/bongpallii/status/1222652613495160832
Moon_J_I_BRAND,"정치논리 우선해온 당정, 우한폐렴에 발목 잡히나 http://naver.me/5GbArJ3q 여권 유력 인사가 ""두 개 시설을 충남에 두는 것은 (정치적으로) 부담이 된다""는 뜻을 정부에 전했고, 이를 정세균 국무총리가 받아들여 결국 관계부처회의에서 충북과 충남의 각 1개 소로 분산이 됐다는 설명이다. #문재인",https://twitter.com/Moon_J_I_BRAND/status/1222652062036418560
EJof4AdVHa68mf6,눈뜬맹인 국민과문재인,https://twitter.com/EJof4AdVHa68mf6/status/1222651577615257601
QVh027,"문재인이 정권이 중국인들을 이 와중에 하루 2만명씩이나 입국 허용을 해서라도, 별 문제가 없으니 선거 기간 일정 안에 시간표를 맞춰 시진핑의 방한을 해 달라는 요구가 아니라면 자국민의 생명을 담보하면서까지 하루 2만명씩이나 중국인 입국을 허용할 리가 없다. 제정신이 맞긴한데 사악하다.",https://twitter.com/QVh027/status/1222651492542234625
yunhaja,국민의 충견 윤석열 검찰총장과 문재인 정부의 시충견 서울중앙지검창 이성윤 헌법과 법에 의한 국민만 바라보며 권력자의 뜻을 거역하는 자와 권력자의 시충견이 되어 국민의 뜻을 거역하는 자 결국 살아 남을 자는 국민이 선택한다 ,https://twitter.com/yunhaja/status/1222651486665990144
lsh1935,외우내환을 범한 문재인 기소 이유 충분 ! http://www.jayoo.co.kr/bbs/view.html?idxno=335007,https://twitter.com/lsh1935/status/1222651412565217282
QVyellow027,"문재인이 정권이 중국인들을 이 와중에 하루 2만명씩이나 입국 허용을 해서라도, 별 문제가 없으니 선거 기간 일정 안에 시간표를 맞춰 시진핑의 방한을 해 달라는 요구가 아니라면 자국민의 생명을 담보하면서까지 하루 2만명씩이나 중국인 입국을 허용할 리가 없다. 제정신이 맞긴한데 사악하다.",https://twitter.com/QVyellow027/status/1222651410036056064
ifc0826,"우한 폐렴과 관련해 제 소리 내지 못하고 중국 눈치보는 문재인 정부, 우리 국민이 오히려 부끄럽다. 을지문덕장군과 중국에 끌려가 돌아온 환향녀들이 통곡한다/최석태/ (출처 : 달리는 사.. | https://blog.naver.com/choisttt/221789482856 블로그) http://naver.me/G7okYf2j",https://twitter.com/ifc0826/status/1222651394018004998
JYHwang4,"사람의 형태를 하였으나 벌레만도 못한 행태를 벌입니다. 목적은 하나, 나라가 망해야 문재인을 깔 수 있다. ",https://twitter.com/JYHwang4/status/1222651368348848129
EJof4AdVHa68mf6,눈먼국민눈알 딱부리문재인블루스,https://twitter.com/EJof4AdVHa68mf6/status/1222651271183646721
GardiendelaMoon,"문모닝 2020년 1월 29일 수요일의 문프 문재인 대통령, 준장 진급자 삼정검 수여 https://www1.president.go.kr/articles/8034 문재인 대통령, 삼정검 수여식 환담 관련 서면브리핑 https://www1.president.go.kr/articles/8032 신종 코로나바이러스감염증 가장 정확한 정보 #공식_채널 에서 확인 http://m.cafe.daum.net/cho050311/iXSF/9456?svc=cafeapp",https://twitter.com/GardiendelaMoon/status/1222650829296898048
doraemengrg,하긴 문재인이 질병에 관해 무슨 컨트롤 할 수 있는 수준도 아니지. 인정. ,https://twitter.com/doraemengrg/status/1222649316331753473
EJof4AdVHa68mf6,민주주의문재인진중권청산주의,https://twitter.com/EJof4AdVHa68mf6/status/1222648959740416000
gobumsukk,문재인정주좀봐라.,https://twitter.com/gobumsukk/status/1222648858489962496
wajangchang,"군에서는 부하 한명이 사고치면 지휘관을 문책한다. 이들의 상관은 문재인이다. 그렇다는 이야기다ㅡ&gt;민정수석실의 비극…조국·백원우·박형철, 이젠 공범관계 (출처 : 뉴시스 | 네이버 뉴스) http://naver.me/5L06xMjr",https://twitter.com/wajangchang/status/1222648545167101954
pureumkim1,#윤석열파이팅 #청와대 #민주당 자유민주주의 파괴 그만하고 회개하자- 윤석열 승부수...문재인 패거리 무더기 기소!!! https://youtu.be/bT-O21awKtk via @YouTube,https://twitter.com/pureumkim1/status/1222648173350420481
bigstz9,"박영선, ""문재인 지지층 댓글부대 '십알단' 유사"" 2017년 3월 기사.... 네이버에선 삭제됨 http://naver.me/FPIVFGtb 다음 https://bit.ly/2HKp781 중앙일보",https://twitter.com/bigstz9/status/1222648129431883776
yunhaja,"청와대, 더불어민주당은 문재인의 30년 지기 송철호 울산시장 선거 도우려 개입한 청와대 한병도, 백원우, 박경철, 장환석, 송철호, 황운하, 송병기 등 13명을 검찰이 기소한 것을 두고 검찰이 선을 넘어도 한참 넘었다고 하는데 너희들은 탄핵의 도를 넘었다 썩을 놈들아",https://twitter.com/yunhaja/status/1222647769870917635
hgs520,우한 전세기 첫 출발 돌연 ‘취소’ 일본 미국은 어제 전세기로 자국 국민들 이송했는데 그러면 그렇치 시진핑이 문재인을 우습게 보니 ㅠㅠ,https://twitter.com/hgs520/status/1222647763499769856
pureumkim1,#청와대 적폐그만- #민주당 #문재인 제발 거듭나고 회개하자- 자유민주주의 파괴 그만- 청와대로 진격한다! 내부고발 폭발!! (20. 1. 30.) https://youtu.be/-gKgf4mkBng via @YouTube,https://twitter.com/pureumkim1/status/1222647755778060288
Tibetan2020,"경제, 외교, 안보도 전혀 모르는 바보 = 문재인 [코로나를 정쟁 도구 삼는 한국당, ‘혐중’까지 조장] ",https://twitter.com/Tibetan2020/status/1222647560516464640
